"age","female","metro","member","location","pilot","ID","last","cash","sat","fr1","fr2","ltmem","mamt1","mamt2","rind"
48,0,1,3,1,0,21010,40.5299987792969,1,5,3,3,1,163.665771484375,162.639999389648,0.0285699553787708
44,0,0,3,3,0,29303,65.8099975585938,0,3,1,1,1,238.660766601562,383.070007324219,0.155028089880943
46,0,1,2,1,0,21927,82.9700012207031,0,1,3,2,0,354.831634521484,400.489990234375,0.018181536346674
41,0,1,3,1,0,25084,44.2200012207031,0,1,2,2,1,189.541549682617,275.519989013672,0.0223619379103184
48,1,1,2,1,0,22349,39.25,1,1,2,2,0,186.348419189453,288.670013427734,0.0198864433914423
40,0,0,3,3,0,29283,49.4700012207031,0,3,2,3,1,196.83381652832,235.460006713867,0.0304679423570633
39,1,1,2,1,0,22224,66.4599990844727,0,1,2,3,0,313.904266357422,375.869995117188,0.0147735681384802
39,1,1,4,1,0,22008,105.940002441406,0,3,1,2,1,403.516693115234,380.470001220703,0.145473584532738
53,1,1,3,1,0,23397,90.1900024414062,0,1,1,2,1,322.512451171875,363.619995117188,0.16769252717495
49,1,1,1,1,0,26036,61.1300010681152,0,1,3,3,0,284.032958984375,358.309997558594,0.0143819181248546
59,0,1,2,1,0,26075,45.310001373291,1,1,1,NA,0,29.6148338317871,0,0.181663930416107
60,1,1,2,1,0,23289,NA,NA,NA,NA,NA,0,0,0,NA
50,1,1,3,1,0,25878,41.3499984741211,1,2,1,1,1,161.218597412109,291.010009765625,0.148401319980621
49,1,0,4,2,0,27277,80.9199981689453,0,4,1,1,1,257.881622314453,360.390014648438,0.220686390995979
53,1,1,4,1,0,23263,46.4500007629395,1,4,1,2,1,162.582305908203,273.820007324219,0.208668306469917
62,1,0,1,2,0,26895,71.5100021362305,0,1,1,NA,0,45.6457633972168,0,0.213763281702995
36,0,1,2,1,0,24204,71.1302795410156,0,1,2,3,0,1591.66577148438,1385.88000488281,0.0144615415483713
37,1,1,3,1,0,21610,36.1100006103516,0,2,2,3,1,167.287643432617,179.919998168945,0.0210679080337286
53,0,1,4,1,0,25210,82.8899993896484,0,2,3,3,1,274.592376708984,255.25,0.0520835295319557
50,1,1,3,1,0,20202,105.333724975586,0,1,1,2,1,430.104644775391,452.239990234375,0.148401319980621
41,1,1,1,1,0,23435,88.4000015258789,0,1,1,2,0,425.608825683594,376.899993896484,0.0670847371220589
42,1,1,1,1,0,20341,77.0465240478516,0,1,3,3,0,641.908325195312,646.809997558594,0.0106288930401206
45,1,1,3,1,0,25040,NA,NA,NA,NA,NA,1,0,0,NA
51,1,1,2,1,0,21832,82.3778533935547,0,1,2,2,0,468.689697265625,571.710021972656,0.0235107559710741
55,1,1,2,1,0,24632,170.923706054688,0,1,1,1,0,679.564331054688,596.669982910156,0.145955368876457
49,1,0,3,2,0,27001,55.3825302124023,0,1,3,3,1,514.870666503906,568.909973144531,0.0411347970366478
59,1,0,1,3,0,29173,61.25,0,1,1,NA,0,42.3914108276367,0,0.178450703620911
53,1,0,2,2,0,28367,42.2400016784668,1,1,2,2,0,169.964401245117,212.330001831055,0.0369996279478073
53,1,1,4,1,0,23737,42.7799987792969,1,1,1,1,1,140.157470703125,180.929992675781,0.208668306469917
49,0,1,2,1,0,22305,NA,NA,NA,NA,NA,0,0,0,NA
57,1,0,4,2,0,26755,NA,NA,NA,NA,NA,1,0,0,NA
46,1,0,3,3,0,29060,107.160003662109,0,1,3,3,1,404.899627685547,418.179992675781,0.0358876511454582
48,1,1,2,1,0,25915,82.1467437744141,0,4,1,1,0,685.530212402344,647.179992675781,0.107379741966724
41,1,1,3,1,0,21773,406.010009765625,0,1,3,2,1,173.580215454102,189.669998168945,0.0222775880247355
41,0,0,4,2,0,27190,45.8300018310547,0,1,2,3,1,157.472946166992,230.490005493164,0.043589148670435
45,1,1,3,1,0,25253,84.8499984741211,0,4,3,3,1,357.800170898438,377.760009765625,0.025066651403904
48,1,0,4,2,0,26769,40.0999984741211,1,3,1,2,1,128.939987182617,177.089996337891,0.214313834905624
35,1,1,1,1,0,23060,NA,NA,NA,NA,NA,0,0,0,NA
55,1,0,1,3,0,29471,41.4300003051758,1,1,2,2,0,169.888031005859,251.300003051758,0.0300464760512114
48,1,0,3,3,0,29760,108.860000610352,0,3,3,3,1,394.795623779297,450,0.039016991853714
55,1,1,1,1,0,24953,NA,NA,NA,NA,NA,0,0,0,NA
51,1,0,4,2,0,27354,42.8218421936035,1,4,2,3,1,350.078582763672,449.510009765625,0.0621387623250484
48,1,0,4,2,0,27381,109.013565063477,0,3,3,3,1,488.684356689453,490.119995117188,0.0540208071470261
43,0,0,4,2,0,28535,107.319999694824,0,5,1,2,1,351.394256591797,391.480010986328,0.191253140568733
52,1,1,2,1,0,24288,81.9400024414062,0,1,1,2,0,335.553741455078,303.029998779297,0.126327008008957
46,1,1,4,1,0,25635,89.9715881347656,0,5,1,2,1,417.37353515625,401.850006103516,0.164936676621437
50,1,0,3,2,0,27691,42.5099983215332,1,3,2,2,1,154.726287841797,279.809997558594,0.043233584612608
58,1,1,3,1,0,22661,52.7400016784668,1,1,3,3,1,184.376693725586,236.429992675781,0.0534593127667904
48,1,1,2,1,0,26139,89.75,0,1,1,1,0,384.697082519531,394.040008544922,0.107379741966724
56,1,0,2,2,0,28255,37.939998626709,0,1,1,NA,0,26.0407600402832,0,0.19048348069191
48,0,1,2,1,0,21572,67.9000015258789,0,1,1,NA,0,130.847534179688,0,0.107673399150372
44,1,1,4,1,0,20534,88.9545440673828,0,4,1,1,1,496.634307861328,444.130004882812,0.157199114561081
50,1,1,2,1,0,20139,70.2259368896484,0,3,3,3,0,757.724670410156,680.820007324219,0.0221572518348694
57,1,1,3,1,0,24527,671.619995117188,0,1,1,2,1,215.376266479492,224.259994506836,0.202325507998466
42,1,1,1,1,0,25648,82.4899978637695,0,1,2,3,0,409.299987792969,368.529998779297,0.0106288930401206
51,1,1,3,1,0,25512,88.3499984741211,0,2,3,3,1,340.403015136719,337.570007324219,0.033339399844408
46,0,1,3,1,0,21166,68.7200012207031,0,3,1,1,1,263.121124267578,282.5,0.130282923579216
48,1,1,3,1,0,20239,50.689998626709,0,1,1,1,1,204.247497558594,217.440002441406,0.138228967785835
54,1,1,2,1,0,22709,58.7387084960938,1,2,1,2,0,1453.74035644531,1211.98999023438,0.138827696442604
46,0,1,4,1,0,21870,NA,NA,NA,NA,NA,1,0,0,NA
56,0,0,3,3,0,29286,40.4300003051758,1,3,1,1,1,116.362457275391,140.289993286133,0.234185338020325
40,1,1,4,1,0,20784,100.410003662109,0,4,1,1,1,379.002136230469,434.609985351562,0.147002473473549
NA,0,0,3,3,0,29560,88.8399963378906,0,1,2,3,1,347.448272705078,415.760009765625,0.0303501505404711
46,1,0,4,2,0,28231,62.1300010681152,0,4,1,1,1,204.634735107422,308.760009765625,0.203305020928383
49,1,1,1,1,0,23187,128.094924926758,0,3,1,3,0,517.672485351562,506.920013427734,0.0851575210690498
48,0,0,2,2,0,27722,45.7299995422363,0,1,3,3,0,178.582885742188,302.109985351562,0.0280654989182949
43,1,1,3,1,0,21238,44.8899993896484,0,2,1,1,1,186.489791870117,223.330001831055,0.120670042932034
42,1,1,2,1,0,22019,42,0,1,1,2,0,194.094528198242,264.470001220703,0.0908424407243729
44,1,1,4,1,0,22738,38.1699981689453,0,3,2,3,1,164.480056762695,190.160003662109,0.0342614911496639
47,1,0,1,2,0,26557,94.9282531738281,0,3,3,3,0,522.383605957031,463.140014648438,0.0185856781899929
48,1,1,1,1,0,21451,65.3099975585938,0,1,1,1,0,306.755828857422,292.559997558594,0.0818314552307129
52,1,1,1,1,0,20188,21.9799995422363,1,1,1,1,0,104.808906555176,206.360000610352,0.0974532663822174
38,1,1,2,1,0,25227,49.3400001525879,0,1,1,2,0,224.187072753906,245.990005493164,0.0860328748822212
49,0,0,4,2,0,28210,53.689998626709,0,1,1,1,1,160.623123168945,182.089996337891,0.22115758061409
51,1,1,1,1,0,22366,83.0500030517578,0,2,1,1,0,371.971313476562,351.970001220703,0.0929403752088547
53,1,1,1,1,0,21316,252.592895507812,0,1,1,1,0,500.222717285156,492.209991455078,0.10242211073637
NA,1,0,4,2,0,26582,23.3299999237061,1,5,1,NA,1,18.3069591522217,0,0.144536748528481
38,1,0,3,3,0,29793,79.2099990844727,0,3,3,3,1,309.725036621094,337.649993896484,0.0295652858912945
51,1,1,4,1,0,21963,54.4300003051758,0,2,1,2,1,193.654052734375,238.520004272461,0.193233087658882
54,0,1,4,1,0,20803,79.5133361816406,0,3,1,1,1,511.265747070312,642.27001953125,0.217852309346199
43,1,1,1,1,0,25784,73.8499984741211,0,2,2,2,0,358.281921386719,360.899993896484,0.0109612951055169
42,1,0,4,2,0,28621,82.8300018310547,0,2,3,3,1,294.806549072266,324.290008544922,0.0443721227347851
58,1,1,4,1,0,22265,NA,NA,NA,NA,NA,1,0,0,NA
38,0,1,4,1,0,20454,108.580001831055,0,5,1,1,1,398.232330322266,420,0.144694700837135
49,1,1,3,1,0,23858,36.7900009155273,1,1,3,3,1,162.008575439453,181.080001831055,0.0299070440232754
42,1,1,2,1,0,21208,38.3899993896484,0,1,1,3,0,172.758224487305,204.199996948242,0.0908424407243729
NA,NA,1,4,1,0,23702,39.7799987792969,0,3,1,NA,1,30.4100532531738,0,0.144536748528481
47,1,0,2,3,0,29036,19.6693344116211,1,1,3,3,0,950.637634277344,966.260009765625,0.0265269987285137
49,1,1,1,1,0,23880,28.9200000762939,1,1,2,2,0,145.237533569336,249.410003662109,0.0143819181248546
46,1,0,3,2,0,26339,43.3300018310547,0,3,1,2,1,157.076538085938,252.130004882812,0.16301366686821
40,1,0,4,2,0,27298,56.7400016784668,0,3,1,2,1,196.868041992188,280.269989013672,0.182764127850533
60,1,1,3,1,0,24358,31.3099994659424,1,2,1,NA,1,19.4693260192871,0,0.236266508698463
NA,1,1,4,1,0,23254,NA,NA,NA,NA,NA,1,0,0,NA
40,1,1,1,1,0,21169,125.985443115234,0,3,1,1,0,607.084716796875,604.260009765625,0.0660083815455437
49,0,0,1,2,0,26443,61.7000007629395,0,1,3,3,0,257.921417236328,271.029998779297,0.0206440333276987
48,1,1,1,1,0,25414,48.0499992370605,0,3,3,3,0,237.779891967773,357.920013427734,0.0136091280728579
49,1,1,2,1,0,23426,185.886016845703,0,1,1,1,0,680.598205566406,629.260009765625,0.111437477171421
49,1,1,3,1,0,21689,43.4900016784668,1,2,1,2,1,167.046936035156,180,0.143065959215164
34,1,0,4,2,0,26707,86.5100021362305,0,3,2,3,1,317.631072998047,340.850006103516,0.0413329601287842
42,1,1,3,1,0,26099,78.0400009155273,0,1,2,2,1,326.026550292969,354.119995117188,0.0228134952485561
55,0,1,2,1,0,20247,43.9500007629395,1,1,1,2,0,158.752227783203,202.619995117188,0.146319091320038
38,1,1,2,1,0,21256,59.4300003051758,0,1,3,3,0,278.619384765625,422.029998779297,0.0145875625312328
45,0,1,1,1,0,20717,36.6100006103516,0,1,1,NA,0,33.8556900024414,0,0.0740510076284409
NA,0,1,1,1,0,24648,48.7799987792969,0,1,2,3,0,192.314575195312,229.339996337891,0.0303501505404711
54,1,0,3,2,0,27157,45.060001373291,1,1,2,2,1,152.908660888672,279.25,0.0543185956776142
44,1,1,1,1,0,24155,248.514175415039,0,1,2,1,0,564.07666015625,497.209991455078,0.0113522093743086
51,1,1,1,1,0,24373,76.0400009155273,0,3,1,1,0,335.268615722656,365.660003662109,0.0929403752088547
49,1,0,1,3,0,29355,208.994674682617,0,1,1,1,0,870.218444824219,798.119995117188,0.109428226947784
62,1,1,2,1,0,23607,75.6253128051758,1,1,3,3,0,644.319091796875,606,0.0546697340905666
44,1,0,4,2,0,27684,65.3399963378906,0,4,2,3,1,233.223403930664,246.089996337891,0.0467656888067722
49,1,0,4,2,0,28154,87.3899993896484,0,4,1,1,1,270.321563720703,323.670013427734,0.220686390995979
45,1,1,1,1,0,23716,101.410003662109,0,1,3,3,0,485.070587158203,446.850006103516,0.0118063986301422
44,0,1,2,1,0,25747,99.4700012207031,0,1,1,1,0,432.7685546875,483.850006103516,0.0952680185437202
46,1,1,4,1,0,21136,46.5,0,3,1,1,1,173.898132324219,316.380004882812,0.164936676621437
39,0,1,2,1,0,20147,84.8399963378906,0,1,2,2,0,386.733123779297,387.440002441406,0.0148330135270953
53,1,0,3,2,0,27899,58.0200004577637,1,2,1,1,1,188.418594360352,283.5,0.206442087888718
50,0,1,3,1,0,21217,86.4199981689453,0,3,3,3,1,327.104583740234,468.109985351562,0.0316383093595505
64,1,1,1,1,0,20990,486.510009765625,0,1,2,3,0,166.891571044922,178.880004882812,0.0482770614326
50,1,0,4,2,0,27791,43.1399993896484,1,4,1,1,1,136.208114624023,223.440002441406,0.227668836712837
46,1,0,3,2,0,27729,37.0699996948242,0,1,1,NA,1,73.0052642822266,0,0.16301366686821
55,1,1,1,1,0,26157,58.7900009155273,1,1,3,3,0,266.403930664062,273.820007324219,0.0216021966189146
44,1,1,3,1,0,24596,558.950012207031,0,1,3,3,1,230.687911987305,317.420013427734,0.0242007970809937
56,1,0,4,2,0,28329,120.791160583496,0,4,2,3,1,536.684631347656,550.159973144531,0.0827078744769096
46,1,0,3,2,0,27545,80.5199966430664,0,1,2,3,1,305.429534912109,375.540008544922,0.0361152030527592
56,1,0,3,3,0,29482,101.139999389648,0,3,2,3,1,312.098937988281,320.059997558594,0.0615081116557121
39,0,1,4,1,0,21977,41.3600006103516,0,5,3,3,1,155.998336791992,294.709991455078,0.0307436883449554
53,1,0,3,2,0,28536,27.0960597991943,1,1,1,1,1,372.977935791016,389.790008544922,0.206442087888718
38,1,1,4,1,0,25258,47.2900009155273,0,4,1,1,1,180.927200317383,195.039993286133,0.144333705306053
55,1,1,3,1,0,24555,42.3400001525879,1,1,2,2,1,154.199157714844,241.009994506836,0.0429729633033276
50,1,1,1,1,0,21502,160.529998779297,0,1,1,NA,0,107.906837463379,0,0.0888515189290047
44,1,1,4,1,0,23229,85.9000015258789,0,4,1,1,1,317.445220947266,351.510009765625,0.157199114561081
51,0,1,4,1,0,20269,36.2599983215332,1,3,1,1,1,114.691925048828,169.800003051758,0.193668693304062
47,0,0,4,2,0,27697,100.089996337891,0,5,2,3,1,322.963714599609,381.089996337891,0.0520312823355198
48,1,1,4,1,0,24612,35.8400001525879,1,4,1,1,1,134.452728271484,246.460006713867,0.174626991152763
50,1,0,3,2,0,26426,NA,NA,NA,NA,NA,1,0,0,NA
51,1,0,4,2,0,28977,NA,NA,NA,NA,NA,1,0,0,NA
32,1,1,4,1,0,24056,53.9125747680664,0,5,1,2,1,1133.17419433594,961.849975585938,0.145465448498726
43,1,0,3,3,0,29645,67.129997253418,0,3,1,2,1,250.403381347656,280.459991455078,0.15149886906147
44,0,0,2,2,0,28511,84.370002746582,0,1,2,3,0,343.821258544922,447.320007324219,0.0238508675247431
49,1,1,1,1,0,25755,49.5,0,1,3,3,0,246.561599731445,268.570007324219,0.0143819181248546
43,0,0,4,2,0,28563,NA,NA,NA,NA,NA,1,0,0,NA
45,1,1,1,1,0,23310,86.2099990844727,0,3,1,1,0,419.340454101562,428.420013427734,0.0738287270069122
47,1,0,4,2,0,26302,71.2681732177734,0,1,2,3,1,395.761749267578,399.279998779297,0.0518624819815159
50,1,1,1,1,0,22934,36.0200004577637,0,1,2,NA,0,34.7601699829102,0,0.0152560928836465
53,1,0,1,2,0,27273,NA,NA,NA,NA,NA,0,0,0,NA
49,1,1,3,1,0,24753,103.519996643066,0,3,2,2,1,415.80224609375,407.309997558594,0.0299070440232754
50,1,1,4,1,0,20258,52.1300010681152,0,5,1,1,1,179.858505249023,260.299987792969,0.186453565955162
50,1,1,1,1,0,21829,84.5299987792969,0,1,1,2,0,383.594787597656,375.709991455078,0.0888515189290047
45,1,0,3,3,0,29464,44.3300018310547,0,3,3,3,1,177.068130493164,191.729995727539,0.0345926955342293
50,0,1,3,1,0,24988,52.2799987792969,0,1,2,3,1,200.522918701172,185.649993896484,0.0316383093595505
48,1,1,1,1,0,23440,52.0400009155273,0,2,2,2,0,251.508178710938,324.359985351562,0.0136091280728579
51,1,1,4,1,0,23734,110.76000213623,0,4,1,1,1,367.078247070312,391.880004882812,0.193233087658882
52,1,0,4,2,0,28293,41.4700012207031,1,4,3,3,1,134.117980957031,234.960006713867,0.0654705762863159
49,0,1,3,1,0,22796,86.9899978637695,0,1,2,1,1,329.830230712891,311.350006103516,0.0300149396061897
49,1,0,1,2,0,28344,40.9500007629395,1,1,1,1,0,170.093948364258,222.300003051758,0.109968215227127
45,0,0,3,3,0,29347,42.5099983215332,0,3,2,3,1,155.155258178711,219.360000610352,0.0347143784165382
55,1,1,4,1,0,22343,NA,NA,NA,NA,NA,1,0,0,NA
50,1,0,4,2,0,26611,41.1199989318848,1,5,1,1,1,143.937622070312,223.669998168945,0.227668836712837
45,1,1,4,1,0,25828,45.9700012207031,0,2,2,1,1,184.286437988281,255,0.0354161076247692
45,1,0,4,2,0,28970,105.519996643066,0,5,1,2,1,350.26025390625,420.410003662109,0.198625653982162
43,0,1,1,1,0,21806,80.7699966430664,0,1,3,3,0,386.177917480469,411.579986572266,0.0110072176903486
50,1,0,4,2,0,28456,23.8799991607666,1,4,1,3,1,86.686408996582,188.270004272461,0.227668836712837
42,1,1,3,1,0,20243,23.2900009155273,0,1,3,2,1,118.021476745605,288.579986572266,0.0228134952485561
44,1,1,4,1,0,23380,40.6300010681152,0,2,1,2,1,158.875961303711,211.660003662109,0.157199114561081
53,1,1,3,1,0,23343,89.4800033569336,0,3,2,2,1,333.417266845703,404.100006103516,0.0376330204308033
57,1,1,2,1,0,25229,NA,NA,NA,NA,NA,0,0,0,NA
41,1,1,4,1,0,20579,101.870002746582,0,3,1,2,1,396.681854248047,358.079986572266,0.148928374052048
54,0,0,1,2,0,26730,104.309997558594,0,4,2,3,0,408.767944335938,374.010009765625,0.028240367770195
44,1,1,4,1,0,20328,23.4500007629395,1,3,1,1,1,91.6493759155273,154.160003662109,0.157199114561081
41,1,0,4,2,0,28431,107.230003356934,0,5,2,3,1,372.513427734375,391.170013427734,0.0434426926076412
36,1,1,2,1,0,22559,46.8499984741211,0,1,2,2,0,225.501754760742,306.589996337891,0.0144033869728446
42,1,0,3,2,0,27734,146.442138671875,0,1,2,1,1,685.718139648438,660.659973144531,0.031845785677433
41,1,0,4,2,0,26403,56.7599983215332,0,5,1,1,1,191.569961547852,182.529998779297,0.184980794787407
53,1,1,4,1,0,23045,22.4899997711182,1,2,2,3,1,90.316162109375,163.070007324219,0.0519145950675011
55,1,0,4,2,0,27168,60.4300003051758,1,4,1,3,1,166.017913818359,266.640014648438,0.27262356877327
57,1,0,3,2,0,28518,73.2780075073242,1,1,2,3,1,567.682922363281,490.799987792969,0.0662437900900841
44,1,0,4,2,0,27889,71.8115386962891,0,3,2,3,1,413.091461181641,383.429992675781,0.0467656888067722
44,1,1,2,1,0,24350,64.9199981689453,0,1,1,1,0,284.355895996094,288.059997558594,0.0949993953108788
47,1,0,2,2,0,26288,40.5400009155273,0,3,2,3,0,170.018218994141,277.649993896484,0.0267042145133018
52,1,1,4,1,0,21063,20.1599998474121,1,2,1,1,1,76.3225936889648,361.459991455078,0.200628027319908
49,0,1,1,1,0,25773,39.75,0,2,1,NA,0,34.5876426696777,0,0.0854051560163498
55,1,1,4,1,0,22200,NA,NA,NA,NA,NA,1,0,0,NA
38,1,1,2,1,0,21204,414.649993896484,0,2,2,2,0,194.202972412109,234.479995727539,0.0145875625312328
49,1,1,4,1,0,24136,43.0200004577637,1,2,1,1,1,154.233657836914,166.220001220703,0.180260613560677
47,1,0,3,3,0,29625,102.410003662109,0,3,1,1,1,365.630187988281,362.880004882812,0.16684901714325
47,1,1,3,1,0,22851,56.2599983215332,0,1,2,2,1,236.942687988281,258.140014648438,0.0271882247179747
52,1,0,4,2,0,28684,93.5599975585938,0,1,2,1,1,280.322998046875,413.25,0.0654705762863159
48,1,0,3,2,0,28043,48.6331634521484,0,1,2,2,1,571.711975097656,611.919982910156,0.0392606109380722
50,0,1,1,1,0,25860,NA,NA,NA,NA,NA,0,0,0,NA
46,1,1,1,1,0,23548,42.6300010681152,0,1,1,2,0,215.626068115234,203.660003662109,0.0761880278587341
56,0,0,1,3,0,29027,25.3999996185303,1,1,1,1,0,92.4723739624023,189.5,0.151580318808556
45,0,0,3,2,0,27718,78.3899993896484,0,1,3,3,1,299.682342529297,312.940002441406,0.0349357984960079
56,1,1,3,1,0,23003,NA,NA,NA,NA,NA,1,0,0,NA
46,1,0,3,2,0,27167,68.1399993896484,0,1,1,NA,1,48.9741821289062,0,0.16301366686821
46,1,1,4,1,0,25969,107.269996643066,0,2,1,1,1,393.957427978516,387.820007324219,0.164936676621437
46,1,1,2,1,0,24903,99.0699996948242,0,1,1,1,0,422.837463378906,487.829986572266,0.100463390350342
50,1,0,2,3,0,29635,77.2200012207031,0,1,2,2,0,299.721069335938,403.700012207031,0.0307776108384132
35,1,0,1,3,0,29302,38.9599990844727,0,1,2,2,0,202.636764526367,287.019989013672,0.0140180289745331
59,1,1,3,1,0,23504,25.4099998474121,1,1,1,NA,1,17.3468704223633,0,0.224118784070015
41,1,1,2,1,0,22764,84.4499969482422,0,1,1,2,0,379.675262451172,339.059997558594,0.0892178490757942
48,1,1,2,1,0,22324,95.9000015258789,0,1,1,1,0,405.760131835938,461.790008544922,0.107379741966724
42,1,1,3,1,0,21366,27.8999996185303,0,2,3,3,1,139.220458984375,195.740005493164,0.0228134952485561
41,0,1,3,1,0,23112,90.9599990844727,0,1,3,3,1,372.802429199219,373.269989013672,0.0223619379103184
53,1,0,3,2,0,26692,28.5799999237061,1,1,1,1,1,93.8179779052734,219.059997558594,0.206442087888718
50,1,0,2,2,0,27002,77.4199981689453,0,1,3,3,0,312.360900878906,339.970001220703,0.0309781432151794
50,1,0,3,3,0,29269,178.516906738281,0,1,3,3,1,837.295349121094,759.030029296875,0.0429701656103134
57,1,1,2,1,0,21801,54.310001373291,0,1,1,NA,0,119.879043579102,0,0.162160560488701
44,0,0,2,2,0,26527,54.0400009155273,0,1,1,1,0,212.284454345703,217.009994506836,0.122110724449158
43,1,1,4,1,0,20814,170.543899536133,0,5,3,3,1,463.040100097656,515,0.0332612656056881
NA,1,0,3,2,0,28026,314.320007324219,0,1,1,NA,1,23.3503379821777,0,0.144536748528481
55,1,1,3,1,0,20768,136.372344970703,0,1,2,3,1,641.921752929688,630.049987792969,0.0429729633033276
42,0,1,2,1,0,24671,47.3899993896484,0,1,1,2,0,204.767211914062,332.730010986328,0.0911023318767548
36,1,1,2,1,0,21343,110.879997253418,0,1,3,3,0,513.123352050781,472.910003662109,0.0144033869728446
42,1,1,3,1,0,25880,102.839996337891,0,3,1,1,1,415.702819824219,399.959991455078,0.11834279447794
57,1,1,1,1,0,25861,29.5100002288818,1,1,1,NA,0,24.0600471496582,0,0.127583175897598
41,1,1,2,1,0,20842,61.1599998474121,0,1,2,2,0,288.566314697266,389.489990234375,0.0153436884284019
63,0,1,2,1,0,24088,30.8199996948242,1,2,1,NA,0,17.0618991851807,0,0.229930937290192
53,1,1,4,1,0,21647,80.4100036621094,0,3,1,NA,1,51.660758972168,0,0.208668306469917
61,1,0,4,2,0,26723,129.580993652344,0,1,2,1,1,330.075347900391,324.059997558594,0.115955181419849
50,1,1,3,1,0,22943,173.613265991211,0,3,1,1,1,442.937683105469,516.75,0.148401319980621
60,1,0,4,2,0,28424,77.3499984741211,0,5,1,NA,1,36.2858428955078,0,0.336660206317902
43,1,0,4,2,0,27465,24.3500003814697,1,3,1,1,1,88.0520935058594,155.309997558594,0.190820917487144
43,1,1,4,1,0,25870,104.790000915527,0,3,1,1,1,392.940612792969,465.350006103516,0.154013589024544
31,1,0,4,2,0,28222,88.9700012207031,0,4,2,1,1,312.773071289062,356.290008544922,0.0426759906113148
46,1,1,3,1,0,23570,41.3499984741211,0,1,3,3,1,178.287734985352,196.479995727539,0.026058966293931
45,1,0,3,3,0,29254,75.3099975585938,0,3,3,3,1,287.546356201172,302.950012207031,0.0345926955342293
41,1,1,2,1,0,23889,24.5499992370605,0,1,1,1,0,126.653869628906,241.190002441406,0.0892178490757942
45,1,1,4,1,0,22597,77.0500030517578,0,3,1,2,1,286.275665283203,292.910003662109,0.160834074020386
40,1,0,4,2,0,28923,100.720001220703,0,5,2,2,1,357.657165527344,351.450012207031,0.0426801256835461
52,1,1,1,1,0,20481,83.4741821289062,0,1,1,2,0,861.460266113281,837.530029296875,0.0974532663822174
57,1,0,4,3,0,29037,38.4599990844727,1,3,1,NA,1,20.3115367889404,0,0.29478731751442
48,1,1,4,1,0,21178,21.8899993896484,1,3,1,1,1,90.6506195068359,169.720001220703,0.174626991152763
54,1,1,1,1,0,25383,68.4199981689453,0,1,1,NA,0,57.4201469421387,0,0.107881277799606
54,1,0,3,2,0,26705,138.58056640625,0,1,1,1,1,439.962585449219,437.260009765625,0.2151048630476
54,1,1,3,1,0,21415,41.7999992370605,1,1,2,2,1,168.428024291992,275.209991455078,0.0401590019464493
42,1,0,3,3,0,29687,44.3899993896484,0,3,1,1,1,182.083541870117,297.470001220703,0.148776739835739
54,1,0,4,2,0,28445,57.3699989318848,1,5,1,1,1,160.960098266602,223.559997558594,0.262205898761749
38,1,0,4,2,0,27732,75.370002746582,0,3,1,1,1,263.615203857422,262.089996337891,0.179688066244125
58,0,1,4,1,0,21995,56.4900016784668,1,1,2,3,1,159.736801147461,270.440002441406,0.0723736733198166
52,1,1,4,1,0,21252,71.5299987792969,0,3,1,1,1,245.384582519531,256.489990234375,0.200628027319908
42,1,0,3,2,0,26179,30.8799991607666,0,2,1,1,1,118.240501403809,195.949996948242,0.149444967508316
46,1,0,2,2,0,26519,92.6999969482422,0,1,1,1,0,363.604248046875,393.059997558594,0.128309085965157
50,1,0,4,2,0,27101,40.5699996948242,1,4,1,1,1,129.424545288086,207.300003051758,0.227668836712837
55,1,1,2,1,0,26023,33.5800018310547,1,1,1,NA,0,26.0285587310791,0,0.145955368876457
55,1,1,1,1,0,25431,304.730010986328,0,1,1,NA,0,24.7687397003174,0,0.113867744803429
46,1,1,4,1,0,24239,109.180000305176,0,4,1,1,1,387.547546386719,423.179992675781,0.164936676621437
42,1,1,3,1,0,23430,61.5800018310547,0,3,1,NA,1,51.495777130127,0,0.11834279447794
56,1,0,3,2,0,26428,50.0999984741211,1,3,2,3,1,160.936050415039,279.570007324219,0.0618583783507347
37,1,1,1,1,0,23673,30.0200004577637,0,1,1,NA,0,30.2306861877441,0,0.0641039609909058
56,0,0,3,2,0,28167,77.0999984741211,0,3,1,NA,1,57.0884399414062,0,0.235068842768669
54,1,0,4,3,0,29336,106.75,0,3,1,2,1,296.579895019531,277.309997558594,0.261269330978394
47,1,1,1,1,0,23863,159.094253540039,0,1,3,3,0,1049.13110351562,939.390014648438,0.0129278525710106
50,1,1,2,1,0,23588,50.9300003051758,0,1,1,1,0,214.485702514648,231.110000610352,0.11592873185873
50,0,0,3,2,0,28119,86.5198059082031,0,1,3,3,1,677.335998535156,623.969970703125,0.0433794930577278
48,1,1,2,1,0,25289,NA,NA,NA,NA,NA,0,0,0,NA
50,0,1,1,1,0,22622,81.1900024414062,0,1,3,3,0,369.351745605469,378.640014648438,0.0153172053396702
44,1,1,2,1,0,23396,52.0699996948242,0,2,3,3,0,244.378845214844,268.489990234375,0.016747523099184
55,0,0,1,3,0,29340,77.1100006103516,0,1,3,NA,0,59.028148651123,0,0.0301548037678003
NA,1,1,3,1,0,25021,47.3499984741211,1,2,2,2,1,193.852355957031,247.889999389648,0.0303501505404711
45,1,1,3,1,0,23251,58.1399993896484,0,1,2,2,1,244.402801513672,283.079986572266,0.025066651403904
